time,sku,itemCondition,comment,link,platform,amount,shelfLocation,ownerName
02/10/2024 12:56 PM,32854,NEW,"SIMILAR ITEM, 5’x8’","Abstract Beach Kids Rugs, Modern Sea Beach Gradient Indoor Carpet, Felt Material with Anti-Slip Backing for Living Room Bedroom Room Boy Girl Room Nursery, 5ft x 8ft https://a.co/d/5YWboYL",Amazon,1,B35,Mike Liu
02/10/2024 1:02 PM,32855,NEW,"ANNIE, 50 PCS","<del></del>VEWEET, Series Annie, 50 PCS Floral Dinnerware Sets for 6, Including Porcelain Plates and Bowls Sets with Mugs, Egg Stands, Cup and Saucer Set, Milk Jug and Sugar Pot Set, Microwave Dishwasher Safe<br /><a href=""https://a.co/d/d3xlNLr"">https://a.co/d/d3xlNLr</a>",Amazon,1,A34,Mike Liu
02/10/2024 1:19 PM,32856,NEW,"API., FT.",Tenamic safe box 42EP https://a.co/d/cGsXFyq,Amazon,1,A25,Mike Liu
02/10/2024 1:23 PM,32857,SEALED,"48 COUNT , XXL","Prevail Maximum Absorbency Incontinence Underwear, 2X-Large, 12-Count (Pack of 4) https://a.co/d/6duI8uB",Amazon,1,A33,Mike Liu
02/10/2024 1:37 PM,32858,NEW,"MISSING ACCESSORIES, 36”x24”","Premium Acrylic Calendar Wall Mount Dry Erase Board | Acrylic Divider Portable Plastic Barrier Plexiglass Shield for Desk Cashier Checkout Counter (36""X24"") https://a.co/d/cVi7KqB",Amazon,1,C25,Mike Liu
02/10/2024 1:45 PM,32859,NEW,"SIMILAR ITEM, 60” x 17”, BLACK ","Barpor 62"" Portable Dog Ramps for Medium Dogs - 17"" Wide Non-Slip Surface Foldable and Lightweight Dog Stairs Heavy Duty Ladders Easy Access to Cars, SUVs & Trucks Under 25inch High https://a.co/d/ezANniR",Amazon,1,A33,Mike Liu
02/10/2024 1:51 PM,32860,NEW,"31”, UT., AMBER/ WHITE , NO MANUAL, MAY MISSING ACCESSORIES ","ASPL 31"" 62 LED Strobe Light Bar with Remote Control Double Side Flashing Emergency Warning Flash Strobe Light with 28 Strong Magnets for Safety Construction Vehicles Tow Trucks Pickup (Amber/White)<br /><a href=""https://a.co/d/iCoL3H5"">https://a.co/d/iCoL3H5</a>",Amazon,1,B24,Mike Liu
02/10/2024 1:57 PM,32861,NEW,"API., RED","FitBeast Pull Up Bar for Doorway, Strength Training Pullup Bar with No Screws, Chin Up Bar with Adjustable Width Locking Mechanism, Doorway Pull Up Bar Max Load 600lbs for Home Gym Upper Body Workout https://a.co/d/5NVMda4",Amazon,1,B32,Mike Liu
02/10/2024 2:41 PM,32862,NEW,"BLACK/WHITE, 31.5”x31.5”","Frozen Zen Ice Bath Tub For Athletes with Lid, Portable Ice Bath, Outdoor Cold Plunge Tub, Large Inflatable Ice Bath, Cold Water Therapy Training (1, white/black)<br /><a href=""https://a.co/d/79ubgA0"">https://a.co/d/79ubgA0</a>",Amazon,1,B32,Mike Liu
02/10/2024 2:49 PM,32863,NEW,"BLACK, 15.7”x21”, API.","<a href=""https://www.amazon.com/XIV-Accent-Pedestal-Bedroom-Corners/dp/B0CGJ1RT3C"">https://www.amazon.com/XIV-Accent-Pedestal-Bedroom-Corners/dp/B0CGJ1RT3C</a>",Amazon,1,A22,Mike Liu
02/10/2024 2:57 PM,32864,USED LIKE NEW,"BLACK, LARGE, NO MANUAL, MAY MISSING ACCESSORIES ","Artisan Cast Aluminum Professional Grade Manual Hand Press Juicer for Orange, Grapefruit, and Large Citrus Fruits Morning Drinks, Cocktails, or Cooking by Verve CULTURE - Black - Large 14x9x17<br /><a href=""https://a.co/d/8rD93tu"">https://a.co/d/8rD93tu</a>",Amazon,1,A32,Mike Liu
02/10/2024 3:06 PM,32865,NEW,"SILVER, 30”, API.","TokeShimi Round Mirror 30 Inch Brushed Silver Round Bathroom Mirror for Wall Non-Rusting Aluminum Alloy Brushed Silver Matte Metal Frame Modern Circle Mirror Fit in Minimalist Multi Style Home Decor<br /><a href=""https://a.co/d/22F2NMv"">https://a.co/d/22F2NMv</a>",Amazon,1,E35,Mike Liu
02/10/2024 3:12 PM,32866,NEW,"31”, L ","U.S. Traveler Expandable Softside Luggage with Spinner Wheels, Purple, Checked-Large (31-Inch) https://a.co/d/hTs0avS",Amazon,1,D15,Mike Liu
02/10/2024 3:22 PM,32867,NEW,"API., FOR 7/0-15 GAUGE WIRES, PT.","CREWORKS Automatic Wire Stripping Machine for 0.06""-1"" Copper Wires, Motorized Wire Stripper Tool for 7/0-15 AWG Scrap Electrical Wire Recycling, Electrical Tool for DIY Cable Copper Wire Stripping https://a.co/d/9bZbgmk",Amazon,1,A13,Mike Liu
02/10/2024 3:27 PM,32868,NEW,"F150, LEFT, UT.","LIDNADY Tail Light Compatible with Ford F150 Pickup 2021 2022 2023 [Halogen w/Blind Spot Module Model], OE-Style Brake Lamp Replacement [w/o Bulb][w/o Harness], Left Driver Side https://a.co/d/gd6vCUp",Amazon,1,D22,Mike Liu
02/10/2024 3:41 PM,32869,NEW,"24”, BLACK, WITH TSA LOCK","CAARANY Versatile Aluminum Frame Carry-On Luggage with USB Charging Port, Front Compartment, TSA Lock, Airline Approved Carry On Hardside Suitcase with Spinner Wheels, Black, 24inch, 24 Inch Luggage With Spinner Wheels https://a.co/d/eajVp3r",Amazon,1,B25,Mike Liu
02/10/2024 3:49 PM,32870,USED LIKE NEW,"73 QT, API., BLACK ","SAUTVS UTV Cargo Box for RZR PRO, Forward Poly Water Resistant 73 QT Forward Cargo Storage Box for Polaris RZR Turbo R / PRO XP 4 LE 2020-2022 Accessories, Replacement #2883751 https://a.co/d/12jAjZr",Amazon,1,B14,Mike Liu
02/10/2024 4:03 PM,32871,USED,"11’, DENT, ANTIQUE BEIGE ","California Umbrella GSCU118117-F22-DWV 11' Round Aluminum Market Umbrella, Antique Beige Olefin https://a.co/d/hanvuvO",Amazon,1,NS3,Mike Liu
02/10/2024 4:15 PM,32872,NEW,"CROSS BARS & SIDE RAILS, API.",ECOTRIC Roof Rack Cross Bars & Side Rail Package Compatible with 2009-2017 Chevy Chevrolet Traverse Factory Style Aluminum (Cross Bars & Side Rails) https://a.co/d/150LYKR,Amazon,1,C33,Mike Liu
02/10/2024 4:25 PM,32873,NEW,"22”x18”, MISSING ACCESSORIES, FT.","Leishe Vanity Mirror with Lights 15LED Bulbs 3 Lighting Modes Lighted Makeup Mirror for Desk or Wall-Mount Hollywood Vanity Mirror with USB Charger Port and 10X Magnification (22""x18"")<br /><a href=""https://a.co/d/eGZ6MWH"">https://a.co/d/eGZ6MWH</a>",Amazon,1,B13,Mike Liu
02/10/2024 4:31 PM,32874,NEW,"9, NEXT CAMO EVO","HISEA Chest Waders Neoprene Duck Hunting Waders for Men with 600G Insulated Boot Waterproof Camo Bootfoot Fishing Waders<br /><a href=""https://a.co/d/dJquY46"">https://a.co/d/dJquY46</a>",Amazon,1,D13,Mike Liu
02/10/2024 4:41 PM,32875,NEW,"API., FT.","TISSCARE Shiatsu Massage Foot Massager Machine - Improves Blood Flow Circulation, Deep Kneading & Tissue with Heat/Remote, Neuropathy, Plantar Fasciitis, Diabetics, Pain Relief https://a.co/d/2SwxRSO",Amazon,1,B14,Mike Liu
02/10/2024 4:56 PM,32876,NEW,"FM D191, PT.","Breo Foot Massager with Heat, Shiatsu, Deep Tissue Kneading, Rolling Massage Machine for Relax, Relieve Foot Pain, Fits Feet Up to Men Size 12 https://a.co/d/hxGSr9O",Amazon,1,D24,Mike Liu
02/10/2024 5:12 PM,32877,NEW,"BLACK, FT., API.","AGLUCKY Ice Maker Machine for Countertop, Portable Ice Cube Makers, Make 26 lbs ice in 24 hrs,Ice Cube Rready in 6-8 Mins with Ice Scoop and Basket for Home/Office/Bar (Black) https://a.co/d/f8jhbBw",Amazon,1,F22,Mike Liu
02/10/2024 5:33 PM,32878,NEW,"API., WHITE, 5 DRAWER ","YILQQPER Narrow Dresser Storage Tower with 5 Drawers, Slim Dresser Chest of Drawers with Steel Frame, Wood Top, Golden Knobs, White Dresser for Bedroom, Bathroom, Small Spaces, Laundry, Closet, White<br /><a href=""https://a.co/d/anzR7qj"">https://a.co/d/anzR7qj</a>",Amazon,1,C45,Mike Liu
02/10/2024 5:47 PM,32879,NEW,"63""x 35.5""x 35.5"", BLACK, API., PT.","<a href=""https://a.co/d/aDHwJCW"">https://a.co/d/aDHwJCW</a>",Amazon,1,D15,Mike Liu
02/10/2024 11:18 AM,32880,NEW,ALL PARTS IN ,"<p>Portable Baby Changing Table, Foldable Changing Table Dresser Baby Changing Station, Height Adjustable Waterproof Diaper Changing Table Pad Topper, Newborn Nursery Organizer https://a.co/d/gsfG58B</p>",Amazon,1,D25,Yk Li
02/10/2024 11:42 AM,32881,NEW,ALL PARTS IN ,"<p>Lovitgo 2 Drawer LED Nightstand, Night Stand with Fast Charging, 3 USB Ports and 2 Power Outlets, Bedside Table with Open Shelf, 29 inch Nightstand with Lock for Bedroom, Espresso Color https://a.co/d/4kbMKjg</p>",Amazon,1,D25,Yk Li
02/10/2024 12:25 PM,32882,NEW,POWER TEST ,"<p>Tohoyard Steppers for Exercise, Mini Stepper with LCD Monitor, Quiet Fitness Stepper with Resistance Bands, Gym Stair Stepper for Home Workout, Legs Arm Full Body Training, Black#2148 https://a.co/d/gyzPVDU</p>",Amazon,1,H24,Yk Li
02/10/2024 12:50 PM,32883,NEW,"24""*2""",TokeShimi Round Black Mirror 24 Inch for Wall Decor Black Circle Bathroom Mirror with Non-Rusting Aluminum Alloy Brushed Matte Metal Frame for Modern Minimalist Farmhouse Home Decor https://a.co/d/aOxuxkk,Amazon,1,H35,Yk Li
02/10/2024 1:02 PM,32884,NEW,"ALL PARTS IN, SURFACE SCRATCHED",<p>Bird Feeder Pole Bird Feeding Stand Outdoor Hanging Wild Bird Feeder Station Kit Planter Hanger Multi Feeder Hanging with Metal Suet Feeder Bird Bath for Attracting Wild Birds https://a.co/d/fpwsvED</p>,Amazon,1,H34,Yk Li
02/10/2024 1:40 PM,32885,NEW,MISSING TOP CLIP ,"<p>Heavy Duty Light Stand 9.5 Feet/2.8 Meters Adjustable Spring Cushioned Metal Photography Tripod Stand for Photo Studio Speedlight, Ring Light, Photographic Equipments Thickening Flash Stand https://a.co/d/0VNtlMq</p>",Amazon,1,C34,Yk Li
02/10/2024 2:04 PM,32886,NEW,MISSING ONE PART ,"<p>HOWDIA Over The Sink Dish Drying Rack, 2-Tier Stainless Steel Large Over The Sink Dish Rack with Utensil Holder Dish Drainers for Kitchen Counter https://a.co/d/6JdYAeZ</p>",Amazon,1,N23,Yk Li
02/10/2024 2:15 PM,32887,NEW,,"<p>Mounting Dream TV Wall Mount, UL Listed Full Motion Mount Bracket for 42-84 Inch Flat Screen TVs, Swivel Articulating Dual Arms, Max VESA 600x400mm, 100 LBS Loading, Fits 16 Inches Wood Studs, MD2296 https://a.co/d/ieGrBEt</p>",Amazon,1,D43,Yk Li
02/10/2024 2:33 PM,32888,NEW,ALL PARTS IN ,"<p>FYLICA Foldable Office Chair Set of 2 with PU Wheels and Sliding Armrest-Ergonomic Mesh Bouncing Back, Stackable Conference Room Chair, Office Guest & Reception & Meeting Chair (Black) https://a.co/d/5BXsT3h</p>",Amazon,1,D35,Yk Li
02/10/2024 2:53 PM,32889,NEW,ALL PARTS IN ,"<p>Medline Transfer Bench with Back, Gray, 1 Count (Pack of 1) https://a.co/d/1nNRC5S</p>",Amazon,1,D14,Yk Li
02/12/2024 12:13 PM,32890,NEW,"PT., NO PART LIST, MAY MISSING ACCESSORIES ","Singer 1304 Start Basic Everyday Free Arm Sewing Machine with Zigzag, Blind Hem Stitches and More https://a.co/d/7Ykwty0",Amazon,1,F12,louie law
02/12/2024 12:21 PM,32891,NEW,"API., 24X24INCH","Whiteboard Set - 24 x 18"" Dry Erase Board with 1 Magnetic Eraser, 4 Dry Wipe Markers, 4 Magnets and 6 Magnetic Labels - Wall Hanging Reminder Kanban Scrum White Board for Home and Office https://a.co/d/ht82gl8",Amazon,1,H31,louie law
02/12/2024 12:30 PM,32892,SEALED,60X80X2INCH,LINSY LIVING 2 Inch Memory Foam Queen Mattress Topper https://a.co/d/gJeHZly,Amazon,1,E24,louie law
02/12/2024 12:36 PM,32893,NEW,TWIST COFFEE,"reisenthel carrycruiser Portable Shopping Trolley with Sturdy Aluminium Frame, Shoulder Strap and Removable Mesh Inner Pocket, Made of Water-Repellent Material, Colour: Twist Coffee, Twist Coffee, L, https://a.co/d/3HtBsoJ",Amazon,1,K13,louie law
02/12/2024 12:43 PM,32894,NEW,"72X24, BEIGE","Vive Fall Mat - 72"" x 24"" Bedside Fall Safety Protection Mat for Elderly, Senior, Handicap - Prevention Pad Reduce Risk of Injury from Impact - Prevent Bed Falling - Anti Fatigue, Standing Non Slip https://a.co/d/iqGZwtc",Amazon,1,F23,louie law
02/12/2024 12:52 PM,32895,SEALED,46.2L x 35.1W x 95.5H CM,"4 Pack Closet Organizers and Storage, Stackable Trunk Organizer, Plastic Car Storage Bins, Home and Dorm Room Essentials, 8.4 Gal Collapsible Storage Bins, Dorm Storage Bins with Doors and Wheels https://a.co/d/95WYaVT",Amazon,1,F25,louie law
02/12/2024 1:21 PM,32896,NEW,"PT., NO PART LIST, MAY MISSING ACCESSORIES ","EENOUR Tumbler Heat Press 2 Station Heaters for 11oz-30oz Sublimation Straight Skinny Tumbler Glass, 2 in 1 Pro Mug Press Machine with 2 LCD Panels for Temp Timer Control, Gloves Included - Purple https://a.co/d/bktZq4y",Amazon,1,F15,louie law
02/12/2024 1:36 PM,32897,NEW,"API.,","Miereirl Round Nesting Coffee Table Circle Accent Tables for Small Spaces Side End Set of 2 Living Room Balcony Office, Stable Metal White Beige https://a.co/d/7OQVVFh",Amazon,1,D15,louie law
02/12/2024 1:58 PM,32898,NEW,"API., ALL ACCESSORIES ARE SEALED ","<a href=""https://a.co/d/hsuI2uq"">https://a.co/d/hsuI2uq</a>",Amazon,1,T1,louie law
02/12/2024 2:46 PM,32899,NEW,"28.7""L x 22""W x 21.5""H","<a href=""https://a.co/d/8bBqDTm"">https://a.co/d/8bBqDTm</a>",Amazon,1,A12,louie law
02/12/2024 3:06 PM,32900,NEW,72PC,"Depend Fresh Protection Adult Incontinence Underwear for Women (Formerly Depend Fit-Flex), Disposable, Maximum, Large, Blush, 72 Count (2 Packs of 36) https://a.co/d/c8sYLB5",Amazon,1,H32,louie law
02/12/2024 3:35 PM,32901,NEW,"API., ","MARSHALLTOWN Ultra-Lite Flooring Cutter 13"", Cuts Vinyl Plank, Laminate, Engineered Hardwood, Siding, and More - Honing Stone Included, Made in The USA. https://a.co/d/4fZS6p7",Amazon,1,F23,louie law
02/12/2024 3:54 PM,32902,USED LIKE NEW,"MISSING ACCESSORIES, PT.,","SimPure Tankless UV Reverse Osmosis System, NSF/ANSI 58 Certified, RO Water Filter System Under Sink 400 GPD, 8 Stage Water Filtration, Near 0 TDS, BPA Free, 1.5:1 Pure to Drain, Built-in Pump https://a.co/d/3q2F2O9",Amazon,1,H33,louie law
02/12/2024 4:04 PM,32903,NEW,"20X30INCH, BLACK","Easly 30""x20"" Arched Bathroom Mirror - Modern Black Mirror for Wall with Rounded Corners, Bathroom Mirror for Vanity, Aluminum Alloy Framed Mirror - for Living Room, Bedroom, Cloakroom https://a.co/d/2jh0y1n",Amazon,1,B25,louie law
02/12/2024 4:13 PM,32904,NEW,"22INCH, BLACK ","Mirrorize Black Large Round Mirror 22"", Bathroom Mirror for Wall, Circle Mirror Wall Decor for Living Room, Miroir Rond Pour Mural Et Salle De Bain, Wood Frame https://a.co/d/5jaheKZ",Amazon,1,K45,louie law
02/12/2024 4:27 PM,32905,NEW,20X30 ARCH,"Fobule Arched Wall Mirror for Bathroom, 20""x30"" Metal Beaded Frame Decorative Accent Mirror, Large Modern Distressed Hanging Wall Decor for Washroom, Bedroom, Living Room, Entryway, Antique Gold https://a.co/d/gl1wm5x",Amazon,1,K25,louie law
02/12/2024 4:46 PM,32906,USED LIKE NEW,"API., ","<a href=""https://a.co/d/c9F9Chi"">https://a.co/d/c9F9Chi</a>",Amazon,1,K25,louie law
02/12/2024 6:27 PM,32907,NEW,Amazon Pallet,<p>no</p>,other,1,T2,CC Power
02/12/2024 6:27 PM,32908,NEW,Amazon Pallet,<p>no</p>,other,1,T2,CC Power
02/12/2024 5:07 PM,32909,NEW,"PT., API.,","<a href=""https://a.co/d/4atnTTb"">https://a.co/d/4atnTTb</a>",Amazon,1,K13,louie law
02/12/2024 5:18 PM,32910,NEW,"API., ","<a href=""https://a.co/d/jabeMmI"">https://a.co/d/jabeMmI</a>",Amazon,1,M15,louie law
02/12/2024 5:29 PM,32911,NEW,"10PC, BEIGE ","<a href=""https://a.co/d/cg7XXGp"">https://a.co/d/cg7XXGp</a>",Amazon,1,K12,louie law
02/12/2024 5:40 PM,32912,NEW,"PT.,","Yaocom 3 Pcs 30 Inch Outdoor Snowman Christmas Decorations Yard, 2D Light up 80 LEDs Tinsel Snowman Family Outdoor Indoor for Front Patio Yard Lawn Garden Party Xmas Decor https://a.co/d/fLVuTyP<p><br /></p>",Amazon,1,F32,louie law
02/12/2024 5:50 PM,32913,NEW,"BLACK, 18X58","BEAUTYPEAK Arched Mirror Full Length, 58""x18"" Full Body Mirror Standing Mirror, Black Floor Length Mirror for Living Room Bedroom, Wall Mirror Hanging Standing or Leaning Body Mirror Metal Frame https://a.co/d/ddH0VX3",Amazon,1,NS5,louie law
02/12/2024 6:12 PM,32914,NEW,"ORANGE, API., ","Oileus XX-Large Beach Tent Sun Shelter for 5-6 Person- Portable Shade Instant Pop Up with Carrying Bag, Stakes, 6 Sand Pockets, Anti UV Fishing Hiking Camping, Waterproof, Orange https://a.co/d/5gmOHSd",Amazon,1,C24,louie law
02/12/2024 6:18 PM,32915,SEALED,24INCH,FODUE Industrial Pipe Shelving Bookshelf Rustic Modern Wood Ladder Storage Shelf 3 Tiers Retro Wall Mount Pipe Design DIY Shelving (24inch) https://a.co/d/5D4iVES,Amazon,1,H33,louie law
02/12/2024 6:33 PM,32916,NEW,"API., ",Bcareself Shower Chair with Arms with Unique Heavy Duty Crossbar Supports Bath Chair with Back Bariatric Bath Stool Safety Handicap Shower Chair for Disabled Elderly Seniors Height Adjustable https://a.co/d/cl39g2R,Amazon,1,K33,louie law
02/13/2024 11:08 AM,32917,NEW,"API., PT.,","17L/4.5Gal Ultra Large Humidifiers for Bedroom 2000 sq ft, Quiet Humidifiers for Large Room, Tower Humidifier with 4 Mist Mode & Extension Tube for Home School Office Commercial Greenhouse Plants https://a.co/d/2DRpjid",Amazon,2,D14,louie law
02/13/2024 11:16 AM,32918,NEW,"NO PART LIST, MAY MISSING ACCESSORIES ",AXILAND Farmhouse Bathroom Vanity Light 4-Light Bathroom Lighting Fixtures Over Mirror https://a.co/d/1FWIqgJ,Amazon,1,E32,louie law
02/13/2024 11:26 AM,32919,NEW,ALL ACCESSORIES ARE SEALD,"Vogel's Elite TVM 5605 Extremely Flat TV Wall Bracket for 40-100 inch TVs, Max. 100 kg, TV Bracket max. VESA 600x400, Universally Compatible, Distance to The Wall only 1.5 cm https://a.co/d/1K9YUS5",Amazon,1,B32,louie law
02/12/2024 10:55 AM,32920,NEW,"API., BURLYWOOD WOOD GRAIN","Hulaibit Kids Table and 4 Chairs Set, Height Adjustable Toddler Table and Chairs Set, Graffiti Desktop Children Activity Table for Ages 2-10, Daycare, Classroom https://a.co/d/2vuLK01",Amazon,1,T2,Luka Ng
02/12/2024 11:20 AM,32921,USED LIKE NEW,"MISSING ACCESSORIES, QUEEN ","Closadin Queen Size Platform Bed Frame with Headboard,Sturdy Heavy Duty Metal Slats Support for Mattress,No Box Spring Needed,Easy to Assemble,Black https://a.co/d/7sV90Td",Amazon,1,T2,Luka Ng
02/12/2024 11:38 AM,32922,NEW,"API., FT.","Outdoor Christmas Tree with Lights, 8FT App Control Custom Display Color Changing Scene Mode Artificial Collapsible Christmas Tree with Star Topper Timer Waterproof for Christmas Yard Garden Decor https://a.co/d/45gT8cl",Amazon,1,K42,Luka Ng
02/12/2024 12:03 PM,32923,NEW,GRAY 1500 PIECE ,"PITAPITA 1500 Pieces Rotating Puzzle Board with Drawers and Cover, Dual-Sided 35”x27”Portable Jigsaw Puzzle Table,Tilt&Lazy Susan,Gift for mom (Gray 1500 Piece) https://a.co/d/5hx7jS5",Amazon,1,D45,Luka Ng
02/12/2024 12:14 PM,32924,USED LIKE NEW,"SAME PATTERN, SAME SIZE, ANIMAL PRINT 2","Cartoon Rabbit Fox Stitch Large Area Rugs for Bedroom, Carpet for Teen Kids Adult Room Decor Indoor Area Rugs Yoga Mat with Quick Dry Anti-Slip Rubber, Washable Living Room Sofa Floor Mat Door Mat https://a.co/d/ibgD68c",Amazon,1,H31,Luka Ng
02/12/2024 12:22 PM,32925,SEALED,API.,"Sikarou Pull Out Cabinet Organizer 23"" W x 21"" D, Heavy Duty Kitchen Cabinet Pull Out Shelves, Slide Out Wire Basket for Kitchen Cabinets, Bathroom, Pantry, Chrome Finish https://a.co/d/0bt7pYg",Amazon,1,B24,Luka Ng
02/12/2024 12:37 PM,32926,USED LIKE NEW,"PT., SAME BRAND, SAME MODEL","<a href=""https://www.walmart.com/ip/Bionaire-BCH9214RE-BM-Ceraminc-Tower-Heater-Digital-Thermostat-Remote/50213890"">https://www.walmart.com/ip/Bionaire-BCH9214RE-BM-Ceraminc-Tower-Heater-Digital-Thermostat-Remote/50213890</a>",other,1,M43,Luka Ng
02/12/2024 12:45 PM,32927,NEW,,"Aluminum Electrostatic Air Filter 20""x 20"" x 1"",2 PCS https://a.co/d/2SwOWBy",Amazon,1,B11,Luka Ng
02/12/2024 12:58 PM,32928,NEW,"BLACK, 22”*19”, OPEN BOX","FENNIO Vanity Mirror with Lights 22""x19"", LED Lighted Makeup Mirror, Large Makeup Mirror with Lights, Touch Screen with 3-Color Lighting, 5X Magnification, Dimmable, for Vanity Desk Tabletop, Bedroom https://a.co/d/4TA3PZI",Amazon,1,B13,Luka Ng
02/12/2024 1:12 PM,32929,NEW,"API., SAME ITEM, DIFFERENT SIZE, 48.6”*16.3”","ELENKER Bed Safety Rail, Folding Bed Assist Handle Adjustable Medical Hospital Assistive Devices Bed Railing for Elderly Seniors Adults,37.8""x16.3"" https://a.co/d/a8JHyGe",Amazon,1,NS3,Luka Ng
02/12/2024 2:03 PM,32930,NEW,ALL MAIN PART IN,"Gdrasuya10 重型拱形背景支架,10 x 20 英尺(約 10 x 20 公尺)重型專業背景支架,適合派對,方形婚禮金屬拱框,附堅固的底座,長度不可調<br /><a href=""https://a.co/d/0RLfDNN"">https://a.co/d/0RLfDNN</a>",Amazon,1,C24,Luka Ng
02/12/2024 2:19 PM,32931,NEW,"API., GREY, 50”*50” WITH MAT","Grobeybees Baby Playpen with Mat, Playpen for Babies and Toddlers, Large Baby Playpen with Pad, Baby Playard, Indoor & Outdoor Play Pen, Sturdy Safety Baby Play Yard with Soft Breathable Mesh (Grey) https://a.co/d/e7s5Pm4",Amazon,1,N33,Luka Ng
02/12/2024 2:32 PM,32932,NEW,"BLACK, 2 PIECE ","TOPSKY 球場座椅,附背部支撐,超寬約 21.2 英吋(約 49.5 公分),3 個傾斜位置,寬漂白座椅,附 2 個掛鉤,野餐座椅(2 個黑色)<br /><a href=""https://a.co/d/gUFuNUe"">https://a.co/d/gUFuNUe</a>",Amazon,1,K13,Luka Ng
02/12/2024 2:51 PM,32933,NEW,6’,Kazeila Artificial Olive Tree 6FT Tall Faux Silk Plant for Home Office Decor Indoor Fake Potted Tree with Wood Branches and Fruits https://a.co/d/bcKRkdJ,Amazon,1,E23,Luka Ng
02/12/2024 3:12 PM,32934,NEW,API.,"Luxice Faucet Pull Down Kitchen Faucet with Pull Out Sprayer, Kitchen Sink Faucet with Deck Plate, Faucets for Kitchen Sinks, Single-Handle, Pull Down Spray Head, Stainless Steel Brushed Nickel https://a.co/d/id7uDAh",Amazon,1,D22,Luka Ng
02/12/2024 3:19 PM,32935,NEW,"ALL IN, CARGO MAT+BACKREST MAT","Cargo Liner for 2018-2023 Jeep Wrangler JL 4 Door, Cargo Mat with Backrest Mat, Back Seat Protector Trunk Mat for Wrangler JL Unlimited 4X4 with Subwoofer(Not Fit for 4XE, Cargo Mat+ Backrest Mat) https://a.co/d/hR3ydbR",Amazon,1,A31,Luka Ng
02/12/2024 3:24 PM,32936,SEALED,2 BAGS,"(2 Bags) Skoon All-Natural Cat Litter – Light-Weight, Non-clumping, Low Maintenance, eco-Friendly - absorbs, Locks and Seals Liquids for Best Odor Control. https://a.co/d/cQPvpVF",Amazon,1,N33,Luka Ng
02/12/2024 3:29 PM,32937,USED LIKE NEW,"PT., MISSING REMOTE","GAIATOP Space Heaters for Indoor Use, 1500W Portable Electric Heater, Quiet PTC Ceramic Heat with Thermostat, 5 Modes, Remote, 60° Oscillating, 12Hrs Timer, Powerful Wind for Bedroom Office Home https://a.co/d/4302dTe",Amazon,1,D22,Luka Ng
